decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in
13,1.3606013705521363,0.0,51.419836429591776,51.419836429591776,624.7756428296785,51.419836429591776,0.21022808229077727,51.20960834730101,122.89731648946,49.2202923399431,172.11760882940308,0.7000000000000001,7.909999999999998,0.06895094354837891,0.0,0.06895094354837891,172.11760882940308,1.5819999999999999,34.47547177418946,136.06013705521363,1.75,1.75,1,-0.6,-5.0,,,6.941716848945351,7.06279662328085,2.3617557348179967,0.009455470621325818,0.0,0.6,0.0,5.0,990.6973242999998,395.73819529467613,0.08230128209977201,0.9959115373192867,0.9572238217315127
14,1.3990540328364096,0.0,54.138312271079705,54.138312271079705,624.7756428296785,54.138312271079705,0.21194549754715836,53.92636677353255,124.92048548850454,49.682518733152634,174.6030042216572,0.7000000000000001,7.909999999999998,0.06623120187603249,0.0,0.06623120187603249,174.6030042216572,1.5819999999999999,33.11560093801624,139.90540328364096,1.875,1.875,1,-0.6,-5.0,,,6.919732015871962,7.027914306578948,2.480990616338405,0.00954186649434111,0.0,0.6,0.0,5.0,1006.5983904823596,398.66611400732523,0.086652405375282,0.9960851107347805,0.9176961129557168
15,1.4349629857220294,0.0,56.73068433372445,56.73068433372445,624.7756428296785,56.73068433372445,0.21408795829440885,56.51659637543005,126.86165203079646,49.94107838126335,176.80273041205982,0.7000000000000001,7.909999999999998,0.06344886367971378,0.0,0.06344886367971378,176.80273041205982,1.5819999999999999,31.72443183985689,143.49629857220293,2.0,2.0,1,-0.6,-5.0,,,6.897237619567271,6.996026605544143,2.5946676203991803,0.009645560765088608,0.0,0.6,0.0,5.0,1021.7938783494191,400.03454810565194,0.09080169015037919,0.996226240511484,0.8803186312274942
16,1.4684070977808306,0.0,59.201987734661735,59.201987734661735,624.7756428296784,59.201987734661735,0.2165815243297273,58.985406210332016,128.704671974204,50.018309010911494,178.7229809851155,0.7,7.909999999999998,0.0606005424140649,0.0,0.0606005424140649,178.7229809851155,1.5819999999999999,30.300271207032452,146.84070977808307,2.125,2.125,1,-0.6,-5.0,,,6.874196258862317,6.966844143737713,2.703037145460423,0.009763837788766256,0.0,0.6,0.0,5.0,1036.1275798172976,400.05404271820424,0.09475719550546072,0.9963416511401539,0.8448755003816645
17,1.499481202230417,0.0,61.558569059761275,61.558569059761275,624.7756428296784,61.558569059761275,0.2193765405905875,61.339192519170695,130.42571179301132,49.944325004733884,180.37003679774523,0.7,7.909999999999998,0.05767983314940711,0.0,0.05767983314940711,180.37003679774523,1.5819999999999999,28.839916574703555,149.94812022304168,2.25,2.25,1,-0.6,-5.0,,,6.850544054695277,6.940105220060715,2.8064148574555663,0.009894821189606428,0.0,0.6,0.0,5.0,1049.378162726656,398.9882775784603,0.09852907962441632,0.9964362956458976,0.8113301814447271
18,1.5282626167889006,0.0,63.80843315848848,63.80843315848848,624.7756428296784,63.80843315848848,0.22243802485193748,63.58599513363654,131.9919552159398,49.75456768640571,181.7465229023455,0.7,7.909999999999998,0.05467652244691089,0.0,0.05467652244691089,181.7465229023455,1.5819999999999999,27.338261223455444,152.82626167889006,2.375,2.375,1,-0.6,-5.0,,,6.826182685343625,6.915568435414858,2.905199160778105,0.010037174551790403,0.0,0.6,0.0,5.0,1061.245504883186,397.13449221237937,0.10213015486566182,0.9965139713695924,0.7797490899490427
19,1.5547688676345641,0.0,65.96170154087,65.96170154087,624.7756428296784,65.96170154087,0.2257413799458842,65.7359601609241,133.35926120155432,49.48727130409168,182.84653250564602,0.7,7.909999999999998,0.051575291484379254,0.0,0.051575291484379254,182.84653250564602,1.5819999999999999,25.78764574218963,155.4768867634564,2.5,2.5,1,-0.6,-5.0,,,6.800966705596412,6.8930068121501815,2.9998947789061234,0.010189985618939343,0.0,0.6,0.0,5.0,1071.3269978280855,394.80260438286507,0.10557662146066084,0.9965776901645566,0.750242491446787
20,1.5789017539841848,0.0,68.03124834112262,68.03124834112262,624.7756428296784,68.03124834112262,0.22927131123695685,67.80197702988565,134.4681896750331,49.18082619837653,183.64901587340964,0.7,7.909999999999998,0.04835368094998231,0.0,0.04835368094998231,183.64901587340964,1.5819999999999999,24.176840474991156,157.89017539841848,2.625,2.625,1,-0.6,-5.0,,,6.774683729204343,6.872203810221509,3.091146162511883,0.010352768070448203,0.0,0.6,0.0,5.0,1079.0776348068862,392.2943172034524,0.10888908542113057,0.9966299117416256,0.7229152396524284
21,1.4741012783564797,0.0,70.03815597052453,70.03815597052453,624.7756428296784,70.03815597052453,0.2334002689839579,69.80475570154057,134.98737732063836,35.690162685992206,170.67754000663058,0.025,0.2825000000000001,0.04642182434196521,0.0,0.04642182434196521,170.67754000663058,0.05650000000000002,23.210912170982603,147.41012783564798,2.75,2.75,7,-0.2,0.0,,,6.7669291350650775,6.888176617718846,3.180290528932077,0.010564856938082963,0.0,0.2,0.0,0.0,1083.3422655322834,239.4267413134083,0.11210129071823915,0.9966675269251495,0.5095817014515969
22,1.4649656598876857,0.0,72.01014769257276,72.01014769257276,624.7756428296784,72.01014769257276,0.2385337090896427,71.7716139834831,135.84411132921008,33.16917710492611,169.0132884341362,0.025,0.2825000000000001,0.044920444890735295,0.0,0.044920444890735295,169.0132884341362,0.05650000000000002,22.46022244536765,146.49656598876857,2.875,2.875,7,-0.2,0.0,,,6.7522229527809134,6.901580274980619,3.268027547227967,0.010801649515664969,0.0,0.2,0.0,0.0,1089.166556183848,248.4094290684905,0.11525761050227692,0.9966874986827133,0.46061809575134693
23,1.4931261722742053,0.0,73.95083862728558,73.95083862728558,624.7756428296784,73.95083862728558,0.24387929317621038,73.70695933410936,136.3674229605163,34.40275564661078,170.77017860712712,0.025,0.2825000000000001,0.042802122759413204,0.0,0.042802122759413204,170.77017860712712,0.05650000000000002,21.4010613797066,149.31261722742053,3.0,3.0,7,-0.2,0.0,,,6.7336470412462095,6.914564923283456,3.354439698894797,0.011043265794914903,0.0,0.2,0.0,0.0,1091.9770330635065,258.81793832402974,0.11836383104237867,0.9967021429681767,0.46521116305389976
24,1.5102054161618705,0.0,75.86683001658204,75.86683001658204,624.7756428296784,75.86683001658204,0.24931948088557573,75.61751053569647,136.46234860243754,35.60153158022286,172.0638801826604,0.0125,0.3125,0.041961677132946705,0.0,0.041961677132946705,172.0638801826604,0.0625,20.980838566473352,151.02054161618705,3.125,3.125,17,0.1,0.0,,,6.735662395546643,6.9272231544759135,3.439937431367924,0.011289121184073547,0.1,0.0,0.0,0.0,1094.48399784498,268.78338420335626,0.12143051811842845,0.9967137221783079,0.4692634656336836
25,1.5296126333282314,0.0,77.76463067599569,77.76463067599569,624.7756428296784,77.76463067599569,0.2548594233023727,77.50977125269331,137.1062507558746,36.736183521057534,173.84243427693218,0.0125,0.3125,0.0416373418882181,0.0,0.0416373418882181,173.84243427693218,0.0625,20.818670944109048,152.96126333282314,3.25,3.25,17,0.1,0.0,,,6.730116370483593,6.939599305334341,3.524644762561694,0.01153955865295011,0.1,0.0,0.0,0.0,1098.3550841337453,278.4585436438366,0.12446808957498891,0.9967226820073994,0.47240221167021146
26,1.5484025280387783,0.0,79.645110783222,79.645110783222,624.7756428296784,79.645110783222,0.2605013736999676,79.38460940952204,137.3969517973897,37.82521846120837,175.22217025859808,0.0125,0.3125,0.04063883490944052,0.0,0.04063883490944052,175.22217025859808,0.0625,20.31941745472026,154.84025280387783,3.375,3.375,17,0.1,0.0,,,6.72038024407539,6.951711450847898,3.608608486043005,0.01179456657448696,0.1,0.0,0.0,0.0,1099.5176686421232,287.8772182484818,0.12747793819634265,0.9967292232864239,0.47492203964862356
27,1.5658860020401972,0.0,81.51110125671033,81.51110125671033,624.7756428296784,81.51110125671033,0.26624732933525486,81.24485392737509,137.39403282450652,38.87238174085072,176.26641456535722,0.0125,0.3125,0.03923062872267499,0.0,0.03923062872267499,176.26641456535722,0.0625,19.615314361337497,156.5886002040197,3.5,3.5,17,0.1,0.0,,,6.70798099623418,6.96357736085765,3.692025431286281,0.01205436380441638,0.1,0.0,0.0,0.0,1098.529456108778,297.0837627945667,0.13046459507854288,0.9967336065243834,0.47689678021189275
28,1.5817756144442405,0.0,83.36874613656259,83.36874613656259,624.7756428296784,83.36874613656259,0.272106258716677,83.09663987784592,137.13099670450183,39.881826592800216,177.01282329730202,0.0125,0.3125,0.037545523705755944,0.0,0.037545523705755944,177.01282329730202,0.0625,18.772761852877974,158.17756144442404,3.625,3.625,17,0.1,0.0,,,6.693655954158291,6.975213485622607,3.7752349809989214,0.012319507941953587,0.1,0.0,0.0,0.0,1095.4701097697541,306.16826066126094,0.13343789421587607,0.9967361118965259,0.4783786303739244
29,1.5957245553763824,0.0,85.22723185057873,85.22723185057873,624.7756428296784,85.22723185057873,0.2780946691792123,84.94913718139951,136.59879281599507,40.85715261151746,177.4559454275125,0.0125,0.3125,0.03564197977974852,0.0,0.03564197977974852,177.4559454275125,0.0625,17.82098988987426,159.57245553763823,3.75,3.75,17,0.1,0.0,,,6.677679080963695,6.986635023011077,3.858710433130014,0.012590893407186499,0.1,0.0,0.0,0.0,1090.152590508444,315.29796272411824,0.13641253917098162,0.9967370209833075,0.4793908205671709
30,1.7313269827551365,0.0,87.08737226230316,87.08737226230316,624.7756428296784,87.08737226230316,0.28260318554878067,86.80476907675438,135.41802627406477,57.07471663642681,192.49274291049156,0.6624999999999999,8.0,0.03552008926995581,0.0,0.03552008926995581,192.49274291049156,1.6,17.760044634977906,173.13269827551366,3.875,3.875,21,0.3,-5.0,,,6.688152667158916,6.953829870101035,3.941667158998404,0.012696984802553529,0.3,0.0,0.0,5.0,1085.73117373736,484.0131869746747,0.13938983259314458,0.9967549464611518,0.6553730483969638
31,1.7664402003959707,0.0,88.92027241419206,88.92027241419206,624.7756428296784,88.92027241419206,0.2836553267214755,88.6366170874706,135.98416411893405,60.4291493108689,196.41331342980294,0.6624999999999999,8.0,0.03633858678041173,0.0,0.03633858678041173,196.41331342980294,1.6,18.169293390205862,176.64402003959708,4.0,4.0,21,0.3,-5.0,,,6.692144656179628,6.925160712250993,4.023254217163032,0.012733103469638279,0.3,0.0,0.0,5.0,1089.145241436525,482.3653949113318,0.14232352594839046,0.9968100038492889,0.6795879912444369
32,1.7642668523926874,0.0,90.72860347227565,90.72860347227565,624.7756428296784,90.72860347227565,0.2847693225479227,90.44383414972772,136.2140105309903,60.09252041823286,196.30653094922317,0.6625,8.0,0.036559691419908835,0.0,0.036559691419908835,196.30653094922317,1.6,18.27984570995442,176.42668523926875,4.125,4.125,21,0.3,-5.0,,,6.6922945654617765,6.898832239931499,4.103915185949033,0.012797265839217243,0.3,0.0,0.0,5.0,1089.8916853026476,479.30065614341584,0.14521789463711438,0.9968613060088052,0.6623326946346706
33,1.760834619192458,0.0,92.51935140644423,92.51935140644423,624.7756428296784,92.51935140644423,0.2865973621786213,92.23275404426562,136.19371345268235,59.689311914655754,195.8830253673381,0.6625,8.0,0.036399126896184596,0.0,0.036399126896184596,195.8830253673381,1.6,18.1995634480923,176.0834619192458,4.25,4.25,21,0.3,-5.0,,,6.689953670721286,6.87457830131414,4.183887319319519,0.01289394746046841,0.3,0.0,0.0,5.0,1089.0704603372433,475.9868946225698,0.14808412022500395,0.9969022981914393,0.6451548892991723
34,1.7569613060646783,0.0,94.29681360738803,94.29681360738803,624.7756428296784,94.29681360738803,0.28911933876244517,94.00769426862558,136.0160729966727,59.27309639835484,195.28916939502756,0.6625,8.0,0.03598607757711948,0.0,0.03598607757711948,195.28916939502756,1.6,17.99303878855974,175.69613060646782,4.375,4.375,21,0.3,-5.0,,,6.68592665953764,6.852165163307255,4.2633371003503076,0.013020388996857035,0.3,0.0,0.0,5.0,1087.1938685584923,472.67648149775215,0.15092908100627495,0.9969339437070883,0.628580056216352
35,1.7529739513384062,0.0,96.06439880299567,96.06439880299567,624.7756428296784,96.06439880299567,0.29227084735250625,95.77212795564317,135.7246463793779,58.871050477755034,194.59569685713294,0.6625,8.0,0.03539660344658465,0.0,0.03539660344658465,194.59569685713294,1.6,17.698301723292325,175.2973951338406,4.5,4.5,21,0.3,-5.0,,,6.680680645550016,6.831376496796535,4.342410437930187,0.013173826489841412,0.3,0.0,0.0,5.0,1084.5008978551507,469.5674947543503,0.15375823290406987,0.9969575529437095,0.6128290106565388
36,1.7490750060797717,0.0,97.8253488847741,97.8253488847741,624.7756428296784,97.8253488847741,0.29599719543047043,97.52935168934361,135.33873345082833,58.50569411560582,193.8444275664341,0.6625,8.0,0.03467385391691388,0.0,0.03467385391691388,193.8444275664341,1.6,17.336926958456942,174.90750060797717,4.625,4.625,21,0.3,-5.0,,,6.674472531657792,6.812009708658374,4.4212544715205295,0.013352088031776501,0.3,0.0,0.0,5.0,1081.0867796220084,466.82452178080007,0.15657676480746305,0.9969742280625123,0.5980627187388632
37,1.7453886067377156,0.0,99.58309133891092,99.58309133891092,624.7756428296784,99.58309133891092,0.3002574955940179,99.28283384331692,134.8639087306245,58.19508586279561,193.05899459342012,0.6625,8.0,0.033840267839297146,0.0,0.033840267839297146,193.05899459342012,1.6,16.920133919648574,174.53886067377155,4.75,4.75,21,0.3,-5.0,,,6.667425108925263,6.793874492323406,4.500029931968903,0.01355362832204815,0.3,0.0,0.0,5.0,1076.9585963393167,464.5743969185346,0.15939016266365316,0.9969848546419178,0.5843872195606019
38,1.7419651477934206,0.0,101.34147815979217,101.34147815979217,624.7756428296784,101.34147815979217,0.3050249189429316,101.03645324084924,134.29650492328057,57.95239223257387,192.24889715585442,0.6625,8.0,0.03290476475302474,0.0,0.03290476475302474,192.24889715585442,1.6,16.45238237651237,174.19651477934207,4.875,4.875,21,0.3,-5.0,,,6.65957115094386,6.776792519004503,4.578921101878881,0.013777536933107473,0.3,0.0,0.0,5.0,1072.0581287384755,462.9043030236332,0.16220459187686215,0.9969901275915674,0.5718526440002808
39,1.738724968335271,0.0,103.1050115935763,103.1050115935763,624.7756428296784,103.1050115935763,0.3102870425748809,102.7947245510014,133.61996163210927,57.78594119962992,191.40590283173918,0.6625,8.0,0.031866811996424174,0.0,0.031866811996424174,191.40590283173918,1.6,15.933405998212088,173.8724968335271,5.0,5.0,21,0.3,-5.0,,,6.650877876799196,6.7605977196666345,4.658146386287964,0.014023560694052131,0.3,0.0,0.0,5.0,1066.172342224285,461.8641663983869,0.16502725862775672,0.9969905726425986,0.5604571524361298
40,1.735515617548103,0.0,104.87910443968221,104.87910443968221,624.7756428296784,104.87910443968221,0.31604652124097765,104.56305791844123,132.81107372406177,57.69979293882148,190.51086666288327,0.6625,8.0,0.030718609816145964,0.0,0.030718609816145964,190.51086666288327,1.6,15.359304908072982,173.5515617548103,5.125,5.125,21,0.3,-5.0,,,6.641257936992921,6.745136753155158,4.737971145196657,0.014292140158672112,0.3,0.0,0.0,5.0,1059.1909878343622,461.4725896361697,0.1678668265053885,0.996986563501572,0.550155278757225
41,1.7322362400037354,0.0,106.67041650147893,106.67041650147893,624.7756428296784,106.67041650147893,0.3223220852053669,106.34809441627354,131.8518241119335,57.69448044537764,189.5463045573111,0.6625,8.0,0.029445361113875124,0.0,0.029445361113875124,189.5463045573111,1.6,14.722680556937561,173.22362400037355,5.25,5.25,21,0.3,-5.0,,,6.630566263460371,6.730269355883342,4.818725121186791,0.01458446216825157,0.3,0.0,0.0,5.0,1050.8852984313826,461.723117211383,0.17073395502160862,0.9969783366768713,0.5408667401666866
42,1.7285981845631462,0.0,108.48732333876461,108.48732333876461,624.7756428296784,108.48732333876461,0.3291499775798397,108.15817336118477,130.7040876641234,57.7680814714944,188.47216913561775,0.6625,8.0,0.028024701358606272,0.0,0.028024701358606272,188.47216913561775,1.6,14.012350679303136,172.85981845631463,5.375,5.375,21,0.3,-5.0,,,6.618593331206282,6.71586843811407,4.90082681100748,0.014902535608861352,0.3,0.0,0.0,5.0,1040.8973968171817,462.59404770936067,0.1736420498843608,0.9969660051750744,0.532486927445953
43,1.7241830420920345,0.0,110.34057715174919,110.34057715174919,624.7756428296784,110.34057715174919,0.3365860392669547,110.00399111248225,129.31354342227928,57.91728857854875,187.23083200082803,0.6625,8.0,0.02642505558324916,0.0,0.02642505558324916,187.23083200082803,1.6,13.21252779162458,172.41830420920346,5.5,5.5,21,0.3,-5.0,,,6.605046287227989,6.701819840384868,4.984818283479475,0.015249302302544955,0.3,0.0,0.0,5.0,1028.7195072220827,464.0561136424863,0.17660832079177163,0.9969495715179736,0.52489564649364
44,1.715637176064329,0.0,112.24426768507377,112.24426768507377,624.7756428296784,112.24426768507377,0.3447088057047208,111.89955887936905,127.68443065215114,58.138375536754815,185.82280618890593,0.6625,8.0,0.02460241634214043,0.0007157608228056398,0.025318177164946064,185.82280618890593,1.6,12.659088582473032,171.5637176064329,5.625,5.625,21,0.3,-5.0,,,6.589506119418778,6.688021779854286,5.071416178512329,0.015628803069223086,0.3,0.0,0.0,5.0,1013.2169152359979,466.0801955280943,0.1796553194306791,0.9969289406682944,0.5179629814136696
45,1.7023920721725392,0.0,114.21729291899594,114.21729291899594,624.7756428296784,114.21729291899594,0.35362422426679063,113.86366869472914,125.86829695664741,58.428143722115735,184.2964406787631,0.6625,8.0,0.02249257222908079,0.0024218946939376118,0.024914466923018404,184.2964406787631,1.6,12.457233461509203,170.23920721725392,5.75,5.75,21,0.3,-5.0,,,6.571387371315775,6.674384019393415,5.1615941656853055,0.0160464362185411,0.3,0.0,0.0,5.0,998.3868718918553,468.6448343740618,0.18281329342753042,0.9969039344636054,0.5115525173894077
46,1.6829779514754453,0.0,116.28564350655776,116.28564350655776,624.7756428296784,116.28564350655776,0.3634730494029602,115.9221704571548,123.1759383824914,58.78485693131905,181.96079531381045,0.6625,8.0,0.020005620721329578,0.004120379611202296,0.024126000332531875,181.96079531381045,1.6,12.063000166265937,168.29779514754452,5.875,5.875,21,0.3,-5.0,,,6.549847889907976,6.6608269554196395,5.256699296978213,0.016509353481729466,0.3,0.0,0.0,5.0,973.4142575752894,471.74368109294153,0.18612384276039817,0.9968743084834676,0.5055211903953042
47,1.6574231026112474,0.0,118.48550924265312,118.48550924265312,624.7756428296784,118.48550924265312,0.3744416115433137,118.1110676311098,119.54742143568113,59.20920996340427,178.7566313990854,0.6625,8.0,0.017015036539105376,0.0058136057368159575,0.022828642275921338,178.7566313990854,1.6,11.414321137960668,165.74231026112474,6.0,6.0,21,0.3,-5.0,,,6.523676963520735,6.6472806778424145,5.358618267720053,0.017027029868396368,0.3,0.0,0.0,5.0,940.5413625640812,475.3938512246159,0.18964489189434316,0.9968397687283727,0.4997168880976526
