decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in
13,1.1484710355925478,0.0,54.80057718780259,54.80057718780259,624.7756428296785,54.80057718780259,0.19604876122927012,54.604528426573324,115.2093290685591,39.890877411208464,155.10020647976756,0.625,7.062499999999999,0.08008245584102557,0.0,0.08008245584102557,155.10020647976756,0.21187499999999995,40.04122792051278,114.84710355925479,1.75,1.75,11,0.0,-5.0,,,7.033208604693202,6.776296331561609,2.5218017677241216,0.008946755811413019,0.0,0.0,0.0,5.0,927.3960673698441,319.765189703473,0.08771240975337109,0.9964225055411844,0.7279280521900653
14,1.1762315834817314,0.0,57.9385498415447,57.9385498415447,624.7756428296785,57.9385498415447,0.20379559320303683,57.73475424834168,116.75591312455691,40.09915103240654,156.85506415696346,0.625,7.062499999999999,0.07804006161758065,0.0,0.07804006161758065,156.85506415696346,0.21187499999999995,39.020030808790324,117.62315834817315,1.875,1.875,11,0.0,-5.0,,,7.016767500745056,6.76148861115123,2.6601596227496507,0.009295336453734059,0.0,0.0,0.0,5.0,939.6313655236451,321.77995787101025,0.09273496895483081,0.9964825561951347,0.6920979406987771
15,1.2047123267728796,0.0,60.96489080249076,60.96489080249076,624.7756428296785,60.96489080249076,0.2115991547252179,60.753291647765536,118.26643777933387,40.40231707497434,158.66875485430822,0.625,7.062499999999999,0.07597129435404056,0.0,0.07597129435404056,158.66875485430822,0.21187499999999995,37.985647177020276,120.47123267728796,2.0,2.0,11,0.0,-5.0,,,7.0001292511852,6.747618090082698,2.793546738510352,0.009646096067780545,0.0,0.0,0.0,5.0,951.5907944681045,324.54840109267445,0.09757885330864367,0.9965291637212844,0.6627144991675058
16,1.2338848884073403,0.0,63.88130249599973,63.88130249599973,624.7756428296784,63.88130249599973,0.21944814707336566,63.66185434892638,119.74337434161333,40.796755877093325,160.54013021870665,0.625,7.062499999999999,0.07387953275594528,0.0,0.07387953275594528,160.54013021870665,0.21187499999999995,36.93976637797264,123.38848884073403,2.125,2.125,11,0.0,-5.0,,,6.983317032755427,6.734493255626877,2.9220442562182267,0.009998875958717861,0.0,0.0,0.0,5.0,963.2846209162802,328.02065406904563,0.10224678767353063,0.9965647515235448,0.6386337517092427
17,1.2636493828614552,0.0,66.68973538322689,66.68973538322689,624.7756428296784,66.68973538322689,0.22734665183217106,66.4623887313947,121.18677085437295,41.27363806658293,162.4604089209559,0.625,7.062499999999999,0.07176719126962078,0.0,0.07176719126962078,162.4604089209559,0.21187499999999995,35.88359563481039,126.36493828614552,2.25,2.25,11,0.0,-5.0,,,6.966347118592925,6.721938380409696,3.0457451821584915,0.010354128090791014,0.0,0.0,0.0,5.0,974.7053250659607,332.1105389183513,0.10674189390799817,0.9965909798483116,0.6188904158849556
18,1.2938537549080105,0.0,69.39242496291392,69.39242496291392,624.7756428296784,69.39242496291392,0.2353111270876267,69.15711383582631,122.59462683260155,41.820574900628344,164.4152017332299,0.625,7.062499999999999,0.06963590248485776,0.0,0.06963590248485776,164.4152017332299,0.21187499999999995,34.81795124242888,129.38537549080104,2.375,2.375,11,0.0,-5.0,,,6.949229961642549,6.709795935084064,3.164756087573907,0.01071282297787668,0.0,0.0,0.0,5.0,985.8300118813227,336.7103050518911,0.11106775009446256,0.9966089796225831,0.6026677252305123
19,1.2998386927018322,0.0,72.01731026180123,72.01731026180123,624.7756428296784,72.01731026180123,0.24339310514466178,71.77391715665657,122.63071374243818,42.417383611008496,165.04809735344668,0.6624999999999999,8.0,0.06961557911532688,3.2877051200001904e-05,0.06964845616652689,165.04809735344668,0.24,34.82422808326344,129.98386927018322,2.5,2.5,21,0.3,-5.0,,,6.96108492846606,6.697972069626265,3.2822177354009434,0.011079710239135114,0.3,0.0,0.0,5.0,981.0619239105945,341.62669531560783,0.1152690747283726,0.9966203527421412,0.5889887230835271
20,1.2993722389689923,0.0,74.64613767326554,74.64613767326554,624.7756428296784,74.64613767326554,0.25176780009150684,74.39436987317406,122.80142070814959,43.06639639858845,165.86781710673804,0.6624999999999999,8.0,0.07034021843336682,0.0010409679863107287,0.07138118641967756,165.86781710673804,0.24,35.69059320983878,129.93722389689924,2.625,2.625,21,0.3,-5.0,,,6.963070815503607,6.686366248795111,3.400063846280712,0.011462676888357452,0.3,0.0,0.0,5.0,983.7208215218697,347.0679649824586,0.11947670900738844,0.9966271824914305,0.5769407197877385
21,1.3039457071875704,0.0,77.2633286025429,77.2633286025429,624.7756428296784,77.2633286025429,0.26051148646362343,77.00281711607927,123.20144978882246,43.77748539579122,166.97893518461368,0.6624999999999999,8.0,0.07020565320927803,0.0024830757224351724,0.0726887289317132,166.97893518461368,0.24,36.3443644658566,130.39457071875705,2.75,2.75,21,0.3,-5.0,,,6.959848013068785,6.674873349097155,3.5167667755634686,0.01186221350239919,0.3,0.0,0.0,5.0,987.3301203519134,352.93948071687015,0.12366571822904088,0.9966282647774114,0.5666010795495343
22,1.3123794409427412,0.0,79.84395814707985,79.84395814707985,624.7756428296784,79.84395814707985,0.269629303016707,79.57432884406315,123.6970096650914,44.531149250737165,168.22815891582857,0.6624999999999999,8.0,0.06958331719403299,0.003917112449075886,0.07350042964310889,168.22815891582857,0.24,36.750214821554444,131.23794409427413,2.875,2.875,21,0.3,-5.0,,,6.953632564314456,6.663406155283699,3.6314876051776768,0.012278880996585771,0.3,0.0,0.0,5.0,991.5437737302309,359.0803607198903,0.12779620822837726,0.9966230468870291,0.557727225505363
23,1.3230068267022173,0.0,82.37435641426774,82.37435641426774,624.7756428296784,82.37435641426774,0.2791489278570906,82.09520748641063,124.24726338341651,45.309599659655646,169.55686304307218,0.6624999999999999,8.0,0.06867922277998134,0.005353137965719552,0.0740323607457009,169.55686304307218,0.24,37.01618037285045,132.30068267022173,3.0,3.0,21,0.3,-5.0,,,6.945682724357115,6.651889502929593,3.7437725987123627,0.012714484520446299,0.3,0.0,0.0,5.0,996.0673286561404,365.36460479052687,0.13184629932304195,0.9966112156742901,0.550044960980208
24,1.3347488818598914,0.0,84.84732269258913,84.84732269258913,624.7756428296784,84.84732269258913,0.28912399155854923,84.55819870103059,124.8216016910434,46.09917561147682,170.92077730252018,0.6624999999999999,8.0,0.0676119246674077,0.00679985356565436,0.07441177823306207,170.92077730252018,0.24,37.20588911653103,133.47488818598913,3.125,3.125,21,0.3,-5.0,,,6.936730725083189,6.640258200299369,3.8533915656475903,0.013171907896127986,0.3,0.0,0.0,5.0,1000.6974949728574,371.6956749730049,0.1358044662373619,0.9965924205692845,0.5433191543179156
25,0.9476000304628642,0.0,87.259437582965,87.259437582965,624.7756428296784,87.259437582965,0.2849547066572707,86.97448287630773,125.39982351143301,4.600326538009925,130.0001500494429,2.5375,63.4375,0.0664509205603879,0.0002231234459250863,0.06667404400631298,130.0001500494429,1.903125,33.33702200315649,94.76000304628643,3.25,3.25,24,0.3,20.0,,,6.927208332502804,7.124366838221652,3.960245802176358,0.0128074979242199,0.3,0.0,20.0,0.0,1005.3039731634628,0.0,0.13966523596815858,0.9967343967076759,0.052720103010473814
26,0.9311049335864439,0.0,89.60951660221424,89.60951660221424,624.7756428296784,89.60951660221424,0.30117861700230497,89.30833798521195,125.96915912337374,0.0,125.96915912337374,0.6624999999999999,8.0,0.06523733152945872,0.0,0.06523733152945872,125.96915912337374,0.24,32.618665764729364,93.11049335864439,3.375,3.375,21,0.3,-5.0,,,6.917371640570247,7.051593228899805,4.0643146627307205,0.013681173207594002,0.3,0.0,0.0,5.0,1009.8050837121845,0.0,0.14342671266178492,0.9966389884866887,0.0
27,0.9262004992185726,0.0,91.89770737694906,91.89770737694906,624.7756428296784,91.89770737694906,0.3522720334363551,91.54543534351268,126.52160133310834,0.0,126.52160133310834,2.5375,63.4375,0.06399556134862817,1.2914738739720512e-06,0.06399685282250214,126.52160133310834,1.903125,31.99842641125107,92.62004992185726,3.5,3.5,24,0.3,20.0,,,6.907372571318444,7.800123981487934,4.165624218226464,0.01957629076158967,0.3,0.0,20.0,0.0,1014.1493874310261,0.0,0.14708913260564083,0.9961666939960601,0.0
28,0.948063933026862,0.0,94.12495854584324,94.12495854584324,624.7756428296784,94.12495854584324,0.5213527501613332,93.60360579568193,127.05204348832777,0.0,127.05204348832777,2.5375,29.1875,0.06274005037128313,0.0,0.06274005037128313,127.05204348832777,0.875625,31.370025185641566,94.8063933026862,3.625,3.625,20,0.3,-20.0,,,6.897300672035138,7.418533408811408,4.264228780416641,0.023878676352604013,0.3,0.0,0.0,20.0,1018.3035293548543,0.0,0.1506540141666548,0.9944610573198034,0.0
29,0.9657746350792429,0.0,96.29270643460924,96.29270643460924,624.7756428296784,96.29270643460924,0.48996447836499274,95.80274195624426,127.55708705947497,0.0,127.55708705947497,0.6624999999999999,8.0,0.061479247103101355,0.0,0.061479247103101355,127.55708705947497,0.24,30.73962355155068,96.57746350792429,3.75,3.75,21,0.3,-5.0,,,6.887207809510885,7.329452580910344,4.36019999920537,0.020571783573709413,0.3,0.0,0.0,5.0,1022.2446457851289,0.0,0.15412365629122296,0.9949117176522844,0.0
30,1.412306643686024,0.0,98.4026902909064,98.4026902909064,624.7756428296784,98.4026902909064,0.43171979078965267,97.97097050011676,128.03430904379636,43.545335767154164,171.57964481095058,0.6624999999999999,8.0,0.060217960884696296,0.0,0.060217960884696296,171.57964481095058,0.24,30.108980442348148,141.23066436860242,3.875,3.875,21,0.3,-5.0,,,6.877122825061058,7.251617201009736,4.4536204413038964,0.01848029898371783,0.3,0.0,0.0,5.0,1025.955761019838,553.7508086756978,0.15750084277490345,0.9956127237018281,0.44252180136967534
31,1.6813625025453578,0.0,100.4568437292312,100.4568437292312,624.7756428296784,100.4568437292312,0.3958623668122666,100.06098136241894,128.48182149850734,69.37380805803922,197.85562955654657,0.6624999999999999,8.0,0.058958758604021555,0.0,0.058958758604021555,197.85562955654657,0.24,29.479379302010777,168.13625025453578,4.0,4.0,21,0.3,-5.0,,,6.867060231801583,7.185293392138271,4.544579829945455,0.017210397280290824,0.3,0.0,0.0,5.0,1029.4230361115558,555.6015063216926,0.16078866851186926,0.9960593788126646,0.6905831945609161
32,1.6947218568335218,0.0,102.45723152695716,102.45723152695716,624.7756428296784,102.45723152695716,0.3732078338693209,102.08402369308784,128.8980085117484,69.66557324447744,198.56358175622583,0.6625,8.0,0.05770279214574723,0.0,0.05770279214574723,198.56358175622583,0.24,28.851396072873616,169.4721856833522,4.125,4.125,21,0.3,-5.0,,,6.857025353837751,7.12562797979662,4.633172872414288,0.01637152753004249,0.3,0.0,0.0,5.0,1032.6341222824276,559.3429773750688,0.16399043833225788,0.9963574280867513,0.6799478397593437
33,1.7140841238505777,0.0,104.40601360483976,104.40601360483976,624.7756428296784,104.40601360483976,0.3578655043453452,104.04814810049442,129.28136716965778,70.5921877505372,199.87355492019492,0.6625,8.0,0.056450285070274255,0.0,0.056450285070274255,199.87355492019492,0.24,28.225142535137127,171.40841238505777,4.25,4.25,21,0.3,-5.0,,,6.847017330684076,7.071915561075353,4.719498045105728,0.015795480340679503,0.3,0.0,0.0,5.0,1035.5771498725935,568.1861447272734,0.1671096093502834,0.9965723669356843,0.6761314345140833
34,1.7285477901534483,0.0,106.30542557048223,106.30542557048223,624.7756428296784,106.30542557048223,0.3473430345063226,105.95808253597592,129.63040699302766,71.06477917406444,200.69518616709212,0.6625,8.0,0.05520081430349456,0.0,0.05520081430349456,200.69518616709212,0.24,27.600407151747277,172.85477901534483,4.375,4.375,21,0.3,-5.0,,,6.837030833586452,7.023377825426648,4.803656969727469,0.015403334379866525,0.3,0.0,0.0,5.0,1038.24006469424,568.6422236723268,0.17014975982260308,0.9967325935375141,0.668496257765765
35,1.737783134559229,0.0,108.15776970677354,108.15776970677354,624.7756428296784,108.15776970677354,0.34033915003104076,107.81743055674252,129.9435799736627,71.05146726230664,200.99504723596934,0.6625,8.0,0.05395346756009287,0.0,0.05395346756009287,200.99504723596934,0.24,26.976733780046438,173.7783134559229,4.5,4.5,21,0.3,-5.0,,,6.8270569963699135,6.97939081049626,4.88575417209304,0.015150207081916448,0.3,0.0,0.0,5.0,1040.6101353507706,568.059454244871,0.17311457472464029,0.9968533083572848,0.6569243009996807
36,1.7453642302617982,0.0,109.96541298989492,109.96541298989492,624.7756428296784,109.96541298989492,0.33606863547232224,109.62934435442259,130.2192239875587,70.91066116644677,201.1298851540055,0.6625,8.0,0.05270692425565138,0.0,0.05270692425565138,201.1298851540055,0.24,26.35346212782569,174.53642302617982,4.625,4.625,21,0.3,-5.0,,,6.817083856736543,6.939384289153249,4.965897110099183,0.015007437120725303,0.3,0.0,0.0,5.0,1042.6735208997304,566.4859637032441,0.17600784257825627,0.9969438696556051,0.6448451311955968
37,1.751387458899555,0.0,111.7307903636893,111.7307903636893,624.7756428296784,111.7307903636893,0.3340128921440131,111.39677747154526,130.45550845176493,70.65298133112944,201.10848978289437,0.6625,8.0,0.05145948778587771,0.0,0.05145948778587771,201.10848978289437,0.24,25.729743892938853,175.13874588995552,4.75,4.75,21,0.3,-5.0,,,6.807096478810627,6.902868767016248,5.044196415915972,0.014955686354234467,0.3,0.0,0.0,5.0,1044.4148244351989,564.0320499439919,0.17883346069262257,0.9970105564360835,0.6323501436009757
38,1.7560100819438804,0.0,113.45641252515043,113.45641252515043,624.7756428296784,113.45641252515043,0.333816695558751,113.12259582959167,130.65037423780387,70.2951764295724,200.9455506673763,0.6625,8.0,0.050209084945976507,0.0,0.050209084945976507,200.9455506673763,0.24,25.104542472988253,175.60100819438804,4.875,4.875,21,0.3,-5.0,,,6.7970768509420125,6.869423273428779,5.120766334896105,0.014981527470437721,0.3,0.0,0.0,5.0,1045.8165752403615,560.8497527018164,0.18159544762547675,0.9970577538269619,0.619578698682983
39,1.1026085351676789,0.0,115.14487816188664,115.14487816188664,624.7756428296784,115.14487816188664,0.3635746217045369,114.7813035401821,130.8014610552392,5.8391378311381965,136.6405988863774,2.5375,63.4375,0.04895324073921905,0.0,0.04895324073921905,136.6405988863774,1.903125,24.476620369609524,110.2608535167679,5.0,5.0,24,0.3,20.0,,,6.787003604267906,7.525258713411739,5.19572536994069,0.018983964341710617,0.3,0.0,20.0,0.0,1046.8585861213762,0.0,0.18429796277009564,0.9968424594518795,0.0507112250614285
40,1.0618587435699651,0.0,116.79889109782022,116.79889109782022,624.7756428296784,116.79889109782022,0.47581760442737997,116.32307349339283,130.90601532652056,0.0,130.90601532652056,2.5375,29.187500000000004,0.04768903193904804,0.0,0.04768903193904804,130.90601532652056,0.8756250000000001,23.84451596952402,106.18587435699652,5.125,5.125,20,0.3,-20.0,,,6.776851564965578,7.171296249698705,5.269197161294414,0.020921536397390618,0.3,0.0,0.0,20.0,1047.5171266615255,0.0,0.18694533379826564,0.9959261804632298,0.0
41,1.0826904067497702,0.0,118.42128326286115,118.42128326286115,624.7756428296784,118.42128326286115,0.5175692735341579,117.903713989327,130.96077025260183,3.7747277668964982,134.73549801949835,2.5375,63.4375,0.04641301931154206,0.0027136453775006278,0.0491266646890427,134.73549801949835,1.903125,24.56333234452135,108.26904067497702,5.25,5.25,24,0.3,20.0,,,6.766591128654679,7.94454474405801,5.341311652388187,0.02851585420931473,0.3,0.0,20.0,0.0,1047.7638386417711,0.0,0.1895420934249581,0.995629423535419,0.031875416841394034
42,1.0877957810934904,0.0,120.01504489322815,120.01504489322815,624.7756428296784,120.01504489322815,0.772503706166997,119.24254118706115,130.96178735781402,2.846320571403608,133.8081079292176,2.5375,29.187500000000004,0.0451211555769846,0.0031846540627525058,0.04830580963973711,133.8081079292176,0.8756250000000001,24.152904819868553,108.77957810934905,5.375,5.375,20,0.3,-20.0,,,6.756187423641859,7.585297628930876,5.4122066160469195,0.036644476331345405,0.3,0.0,0.0,20.0,1047.5642963574555,273.24676611084135,0.19209302774619486,0.993563276113805,0.023716364676910698
43,1.8545948263756156,0.0,121.58336397224039,121.58336397224039,624.7756428296784,121.58336397224039,0.7749619413885878,120.8084020308518,130.9042451502631,76.69956918967495,207.60381433993805,0.6625,8.0,0.04380866340475294,0.0,0.04380866340475294,207.60381433993805,0.24,21.904331702376467,185.45948263756156,5.5,5.5,21,0.3,-5.0,,,6.745599206374,7.494282766655577,5.482029645851807,0.03293952064561536,0.3,0.0,0.0,5.0,1046.87608006955,633.1184899139231,0.1946032393669763,0.9936260857072063,0.6308393408755066
44,2.239172309496252,0.0,123.12967764660313,123.12967764660313,624.7756428296784,123.12967764660313,0.6460140773940626,122.48366356920909,130.65269149847828,115.37510931213924,246.02780081061752,2.5375,29.187500000000004,0.0424698897219846,0.0,0.0424698897219846,246.02780081061752,0.8756250000000001,21.2349448609923,223.9172309496252,5.625,5.625,20,0.3,-20.0,,,6.734788961544823,7.169994569151537,5.550940750554947,0.02476643970467286,0.3,0.0,0.0,20.0,1045.823480405207,1026.0747950481039,0.19707822969687985,0.9947533844825925,0.9370211269721633
45,2.0146375482078285,0.0,124.65773958800702,124.65773958800702,624.7756428296784,124.65773958800702,0.48017496739247506,124.17756462061453,130.32947092693195,91.9241958055084,222.25366673244037,0.6625,8.0,0.04109982382331504,0.0,0.04109982382331504,222.25366673244037,0.24,20.54991191165752,201.46375482078284,5.75,5.75,21,0.3,-5.0,,,6.7236911785053,7.117153927577256,5.619115738514497,0.01984463015986526,0.3,0.0,0.0,5.0,1043.9972415583616,651.0404441939521,0.1995240067673225,0.9961480533099712,0.7374126637408736
46,1.7410812223915655,0.0,126.171703389912,126.171703389912,624.7756428296784,126.171703389912,0.42895766664088886,125.74274572327109,130.0541046355955,63.92631095503486,193.98041559063034,0.0375,0.9375,0.039688336702947594,0.0,0.039688336702947594,193.98041559063034,0.028124999999999997,19.844168351473797,174.10812223915656,5.875,5.875,22,0.3,0.0,,,6.712223621202347,7.1290357789419865,5.686750401565047,0.019040387132198425,0.3,0.0,0.0,0.0,1041.4699926124367,479.7599855399683,0.2019472187143313,0.9966002070581921,0.5066612341555029
47,1.129863532489444,0.0,127.6762444054707,127.6762444054707,624.7756428296784,127.6762444054707,0.49976751714471684,127.17647688832598,129.68492369763007,4.994351104661666,134.67927480229173,2.5375,63.4375,0.038225125945614544,0.0013544671610801597,0.039579593106694705,134.67927480229173,1.903125,19.78979655334735,112.9863532489444,6.0,6.0,24,0.3,20.0,,,6.700301992183031,7.894744261919009,5.754067092160957,0.028133323754729045,0.3,0.0,20.0,0.0,1038.1303662383743,0.0,0.2043553487892242,0.9960856655874246,0.03911730900229759
48,1.1278085484832256,0.0,129.17672553943478,129.17672553943478,624.7756428296784,129.17672553943478,0.7658568707205429,128.4108686687142,129.42182361152288,3.1509429003206075,132.5727665118435,2.5375,29.187500000000004,0.03669782799962421,0.0011347453274176246,0.03783257332704184,132.5727665118435,0.8756250000000001,18.91628666352092,112.78085484832256,6.125,6.125,20,0.3,-20.0,,,6.687801935566322,7.5251784623903495,5.821323038271079,0.03614428935766221,0.3,0.0,0.0,20.0,1033.663762181763,302.49050875107264,0.2067569807209177,0.9940712472194784,0.024392497078420637
