decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in
10,0.4787477971575842,0.0,46.02037256017198,46.02037256017198,624.7756428296785,46.02037256017198,0.17667129377170204,45.84370126640028,105.01163375447155,36.551386740053324,141.5630204945249,0.6625,8.0,0.09480886556963833,0.0,0.09480886556963833,95.51921250057758,0.24,47.404432784819164,47.87477971575842,1.375,1.375,21,0.3,-5.0,,,7.153792930246797,6.7691475295188015,2.1423474992329576,0.008095361925390506,0.3,0.0,0.0,5.0,844.3822783130928,293.068176766917,0.07365903758946264,0.9961610199148062,0.7942436079208641
11,0.5620896537421296,0.0,49.852996215766495,49.852996215766495,624.7756428296785,49.852996215766495,0.18538438885395708,49.66761182691254,106.15687497672569,36.79561805298086,142.95249302970657,0.6625,8.0,0.09350240894752837,0.0,0.09350240894752837,103.20016984797714,0.24,46.75120447376418,56.20896537421296,1.5,1.5,21,0.3,-5.0,,,7.143046697062188,6.754424852457731,2.3122349157298334,0.008493916052515448,0.3,0.0,0.0,5.0,853.3052553404059,295.66282296413016,0.07979343751298741,0.9962813791963155,0.7380823791157389
12,0.6440825839501492,0.0,53.592321749117964,53.592321749117964,624.7756428296785,53.592321749117964,0.19442136759079298,53.39790038152718,107.24260505720532,37.20414357235467,144.44674862956,0.6625,8.0,0.09212475618573142,0.0,0.09212475618573142,110.71063648788062,0.24,46.06237809286571,64.40825839501491,1.625,1.625,21,0.3,-5.0,,,7.13181866550323,6.740790370534952,2.4779344968165664,0.008903676180294615,0.3,0.0,0.0,5.0,861.806428971458,299.4722102961214,0.08577850683549756,0.996372215995774,0.6942066019553814
13,0.7245956543251161,0.0,57.238239317589866,57.238239317589866,624.7756428296785,57.238239317589866,0.20365407149253384,57.034585246097336,108.281925816064,37.752664872130794,146.03459068819478,0.6625,8.0,0.09069705123677735,0.0,0.09069705123677735,118.04809105090028,0.24,45.34852561838868,72.45956543251161,1.75,1.75,21,0.3,-5.0,,,7.1202512429210305,6.7280514066934005,2.6394502640465634,0.009320615467227723,0.3,0.0,0.0,5.0,869.9744659172766,304.32570345586555,0.09161406974566341,0.996441992732122,0.6595706877470117
14,0.8035411425241904,0.0,60.79103086332229,60.79103086332229,624.7756428296785,60.79103086332229,0.21302323599875575,60.57800762732353,109.28413339568385,38.420933867601896,147.70506726328577,0.6625,8.0,0.08923403524997393,0.0,0.08923403524997393,125.211131877406,0.24,44.617017624986964,80.35411425241904,1.875,1.875,21,0.3,-5.0,,,7.1084441407496355,6.7160221563446605,2.7968014323567987,0.009743040157282761,0.3,0.0,0.0,5.0,877.8731585396284,310.0643683878715,0.09730057751290197,0.9964958114219562,0.6320164886491967
15,0.880858818771587,0.0,64.2512666067567,64.2512666067567,624.7756428296785,64.2512666067567,0.22250912817354795,64.02875747858313,110.2559801556758,39.189007561654904,149.44498771733075,0.6625,8.0,0.08774608592869329,0.0,0.08774608592869329,132.19892484150535,0.24,43.873042964346645,88.0858818771587,2.0,2.0,21,0.3,-5.0,,,7.096467954926438,6.704531660342558,2.9500184224850385,0.010170650933559778,0.3,0.0,0.0,5.0,885.5491480446497,316.5278943966716,0.10283894281754576,0.9965368911785752,0.6099336189200317
16,0.9551072919319441,0.0,67.61973108708351,67.61973108708351,624.7756428296784,67.61973108708351,0.23211674523113843,67.38761434185237,111.20241220012583,40.0369050013118,151.23931720143764,0.6624999999999999,8.0,0.08624060386461226,0.000280009607133006,0.08652061347174526,139.01103592906705,0.24,43.26030673587263,95.51072919319441,2.125,2.125,21,0.3,-5.0,,,7.084373405953507,6.693427744586983,3.0991400698530676,0.010604063217026545,0.3,0.0,0.0,5.0,893.0365743162852,323.5578211190956,0.10823042137306477,0.9965673222667477,0.5920890893480574
17,1.0226685614420645,0.0,70.89737240182923,70.89737240182923,624.7756428296784,70.89737240182923,0.24186819521899733,70.65550420661023,112.12702702434066,40.94534334125382,153.0723703655945,0.6624999999999999,8.0,0.08472295579235765,0.0015581538043590946,0.08628110959671674,145.64741094256485,0.24,43.14055479835837,102.26685614420646,2.25,2.25,21,0.3,-5.0,,,7.0721976235357165,6.682578086750917,3.2442117438032763,0.011044559517689088,0.3,0.0,0.0,5.0,900.3600489267268,331.0044646689801,0.1134765306802409,0.9965884744804342,0.5775297723191415
18,1.0881796634128094,0.0,74.0852686471006,74.0852686471006,624.7756428296784,74.0852686471006,0.2517988107594272,73.8334698363412,113.03237504677905,41.89653913163575,154.92891417841477,0.6624999999999999,8.0,0.08319711552176187,0.0029037365888869814,0.08610085211064886,152.10839239660538,0.24,43.05042605532443,108.81796634128094,2.375,2.375,21,0.3,-5.0,,,7.059968411878041,6.6718694118092445,3.3852841274517496,0.011493966329475212,0.3,0.0,0.0,5.0,907.536670815375,338.73248585076146,0.11857899631227647,0.9966012296998094,0.5655178134158714
19,1.1520249677384304,0.0,77.18460660581803,77.18460660581803,624.7756428296784,77.18460660581803,0.2619553445200083,76.92265126129803,113.92016980775482,42.874726878042615,156.79489668579743,0.6624999999999999,8.0,0.08166609818738349,0.004238369374771061,0.08590446756215456,158.39473055492033,0.24,42.952233781077275,115.20249677384305,2.5,2.5,21,0.3,-5.0,,,7.047707134119953,6.661205616915967,3.5224124601743116,0.011954603566615325,0.3,0.0,0.0,5.0,914.5774673110674,346.62380379213533,0.12353971780372289,0.9966061193281995,0.555482871047124
20,1.2141493290745258,0.0,80.19666887822689,80.19666887822689,624.7756428296784,80.19666887822689,0.272395441910874,79.924273436316,114.79144195237095,43.866356179807696,158.6577981321786,0.6624999999999999,8.0,0.08013225318004574,0.005573036870096458,0.08570529005014219,164.50757793252367,0.24,42.85264502507109,121.41493290745257,2.625,2.625,21,0.3,-5.0,,,7.035430652785072,6.650505406281207,3.6556560942871807,0.012429281068888732,0.3,0.0,0.0,5.0,921.4884737383937,354.5781413702851,0.12836074805190428,0.9966034070277345,0.5469847662427941
21,1.2745121889297222,0.0,83.12282665811287,83.12282665811287,624.7756428296784,83.12282665811287,0.28318799833523567,82.83963865977765,115.64665959706285,44.86004193619834,160.50670153326118,0.6624999999999999,8.0,0.07859746047987343,0.006917040757202858,0.08551450123707628,170.44846951151035,0.24,42.757250618538144,127.45121889297221,2.75,2.75,21,0.3,-5.0,,,7.023152624842306,6.6396998158798155,3.785078258641637,0.01292132989705703,0.3,0.0,0.0,5.0,928.2716264222211,362.51194723573025,0.13304428175471172,0.9965931380137013,0.5396837877122403
22,1.3330851216389639,0.0,85.96453616122362,85.96453616122362,624.7756428296784,85.96453616122362,0.29441421970743736,85.67012194151619,116.48582045072948,45.84636130924969,162.33218175997922,0.6624999999999999,8.0,0.07706326089449372,0.008278303245043077,0.0853415641395368,176.21929423366478,0.24,42.6707820697684,133.30851216389638,2.875,2.875,21,0.3,-5.0,,,7.010884355420628,6.628729848488516,3.9107459535503457,0.013434663193042623,0.3,0.0,0.0,5.0,934.9252972970252,370.35640478304055,0.13759264969402563,0.9965751665412901,0.533317148635181
23,1.389849677374177,0.0,88.72333732195015,88.72333732195015,624.7756428296784,88.72333732195015,0.3061693245121914,88.41716799743796,117.30851340307008,46.81757393242405,164.1260873354941,0.6624999999999999,8.0,0.0755309413317199,0.009663648618705712,0.08519458995042561,181.82226271263053,0.24,42.597294975212805,138.98496773741772,3.0,3.0,21,0.3,-5.0,,,6.9986353515068656,6.617544326347898,4.032729925453437,0.01397386564616495,0.3,0.0,0.0,5.0,941.4449132376238,378.05504793672895,0.1420083166496573,0.9965491680796316,0.5276804879705689
24,1.4447953734128571,0.0,91.40085382042207,91.40085382042207,624.7756428296784,91.40085382042207,0.3185649053241849,91.08228891509788,118.11399641019761,47.76716901731238,165.88116542750998,0.6624999999999999,8.0,0.07400158890568377,0.01107905568624714,0.08508064459193092,187.2598596372512,0.24,42.54032229596546,144.47953734128572,3.125,3.125,21,0.3,-5.0,,,6.986413664523112,6.60609796080015,4.1511046861601715,0.014544313874485787,0.3,0.0,0.0,5.0,947.8234326845054,385.55612718512157,0.14629388144271668,0.9965146397215272,0.5226118468341875
25,1.4979176696172183,0.0,93.99879380246452,93.99879380246452,624.7756428296784,93.99879380246452,0.3317320436423819,93.66706175882214,118.90124259914532,48.68913735679165,167.590379955937,0.6624999999999999,8.0,0.07247612351766727,0.012529881152820704,0.08500600467048798,192.53476929696583,0.24,42.50300233524399,149.79176696172183,3.25,3.25,21,0.3,-5.0,,,6.9742260897395445,6.594349733606326,4.265948553401696,0.01515233269897249,0.3,0.0,0.0,5.0,954.05170068167,392.8157285624544,0.15045207808795732,0.996470890420791,0.5179761929616918
26,1.5492185527608848,0.0,96.5189508883524,96.5189508883524,624.7756428296784,96.5189508883524,0.34582525820806564,96.17312563014436,119.66898306674489,49.57956023016535,169.2485432969102,0.6624999999999999,8.0,0.07095531558322363,0.014021038947626033,0.08497635453084965,197.65003254151333,0.24,42.488177265424824,154.92185527608848,3.375,3.375,21,0.3,-5.0,,,6.962078264603199,6.582261317156223,4.377343698288208,0.01580539145680763,0.3,0.0,0.0,5.0,960.118767678973,399.7732907457435,0.1544857774083627,0.9964170222010796,0.5136769491777438
27,1.5987026688640793,0.0,98.96320522285869,98.96320522285869,624.7756428296784,98.96320522285869,0.361027580856231,98.60217764200245,120.41574326126427,50.43373720297975,170.849480464244,0.6624999999999999,8.0,0.06943979318737725,0.015557186210125092,0.08499697939750234,202.6087565851591,0.24,42.49848969875117,159.87026688640793,3.5,3.5,21,0.3,-5.0,,,6.94997469480484,6.569795172532075,4.485376191117101,0.016512358096151473,0.3,0.0,0.0,5.0,966.0121582154597,406.2516200816239,0.15839798871582655,0.9963519008904044,0.5096210969461453
28,1.6463781059033513,0.0,101.3335244316452,101.3335244316452,624.7756428296784,101.3335244316452,0.37755708551488426,100.95596734613031,121.13987351016603,51.247719190102266,172.38759270026827,0.6624999999999999,8.0,0.06793004159984435,0.017142864613056814,0.08507290621290117,207.41426369678572,0.24,42.53645310645059,164.63781059033514,3.625,3.625,21,0.3,-5.0,,,6.93791872744765,6.5569159916496185,4.590136041415235,0.01728382994422569,0.3,0.0,0.0,5.0,971.7180950730594,412.3655015518101,0.16219186134192812,0.9962741147351528,0.5057331172239208
29,1.6922570386397138,0.0,103.63196443510449,103.63196443510449,624.7756428296784,103.63196443510449,0.39567501002950184,103.23628942507499,121.83953205623556,52.01963827093046,173.859170327166,0.6624999999999999,8.0,0.06642639705512457,0.01878263059147776,0.08520902764660232,212.07021768727253,0.24,42.60451382330116,169.22570386397138,3.75,3.75,21,0.3,-5.0,,,6.9259124835979105,6.543587555085019,4.6917172315050095,0.0181325335562956,0.3,0.0,0.0,5.0,977.2203069043883,418.203633246339,0.16587068594054627,0.996181921165093,0.5019651856884924
30,1.736350976593092,0.0,105.86067015103708,105.86067015103708,624.7756428296784,105.86067015103708,0.415696321595001,105.44497382944209,122.5124940637748,52.74580278475345,175.25829684852823,0.6624999999999999,8.0,0.06492903758877919,0.02048121561051146,0.08541025319929063,216.58022425895453,0.24,42.70512659964532,173.6350976593092,3.875,3.875,21,0.3,-5.0,,,6.913956784823736,6.529770980745942,4.790217747600683,0.019073860195440818,0.3,0.0,0.0,5.0,982.5018773274343,423.7217956683319,0.16943789561254713,0.9960731750422334,0.49825683806363774
31,1.7786709089367667,0.0,108.02187621279306,108.02187621279306,624.7756428296784,108.02187621279306,0.43800347088759856,107.58387274190547,123.156910993145,53.42156614492148,176.57847713806646,0.6624999999999999,8.0,0.06343796814229878,0.022243661208729185,0.08568162935102798,220.94790556919068,0.24,42.84081467551399,177.86709089367668,4.0,4.0,21,0.3,-5.0,,,6.902050976964194,6.515424303849108,4.885739611653986,0.020126555482985337,0.3,0.0,0.0,5.0,987.5477600653793,428.85626814998676,0.17289706705522315,0.9959452336300402,0.4945439573710602
32,1.8192266010891518,0.0,110.11790765961722,110.11790765961722,624.7756428296784,110.11790765961722,0.4630641272767754,109.65484353234045,123.77067796874665,54.04143224754493,177.8121102162916,0.6625,8.0,0.06195299897789965,0.02407546963769433,0.08602846861559398,225.17689441671217,0.24,43.01423430779699,181.92266010891518,4.125,4.125,21,0.3,-5.0,,,6.8901927930763005,6.500501320678725,4.978388914850227,0.021313615652902237,0.3,0.0,0.0,5.0,992.3402669308609,433.5431787346098,0.17625192166724196,0.9957948335823077,0.490759708353623
33,1.8580252954795577,0.0,112.15118095440124,112.15118095440124,624.7756428296784,112.15118095440124,0.4914544051705326,111.65972654923073,124.35152686838536,54.598757508495005,178.95028437688035,0.6625,8.0,0.06047372835163373,0.025982779061417664,0.0864565074130514,229.27078325448147,0.24,43.2282537065257,185.80252954795577,4.25,4.25,21,0.3,-5.0,,,6.878378188310267,6.484950078264686,5.068275875225277,0.022663464475605157,0.3,0.0,0.0,5.0,996.8608612401773,437.71653270373133,0.17950632717763462,0.9956179292898366,0.486831766227178
34,1.8950699751373863,0.0,114.12420564197012,114.12420564197012,624.7756428296784,114.12420564197012,0.5238894855974034,113.6003161563727,124.8970796507927,55.08522455811984,179.9823042089125,0.6625,8.0,0.05899951848771073,0.027972574993121654,0.08697209348083237,233.23304425415483,0.24,43.486046740416185,189.50699751373864,4.375,4.375,21,0.3,-5.0,,,6.866601131594759,6.468710993182342,5.155514928047986,0.024211508928421784,0.3,0.0,0.0,5.0,1001.0900903967936,441.30008217635316,0.18266430030000672,0.9954094796747943,0.48267783550610577
35,1.930357139411513,0.0,116.0395869262516,116.0395869262516,624.7756428296784,116.0395869262516,0.5612642244243143,115.47832270182725,125.40483499951266,55.49015182821661,180.89498682772927,0.6625,8.0,0.05752946735693217,0.03005295438256623,0.0875824217394984,237.0669248109005,0.24,43.7912108697492,193.0357139411513,4.5,4.5,21,0.3,-5.0,,,6.854853364069551,6.45171448067125,5.240224865588528,0.026002206961857753,0.3,0.0,0.0,5.0,1005.0074436400428,444.1986843096832,0.18573001085749022,0.9951631659566226,0.4782001840758284
36,1.9638739223800112,0.0,117.90002960345436,117.90002960345436,624.7756428296784,117.90002960345436,0.6047072612936473,117.2953223421607,125.8721446193104,55.79960911847873,181.67175373778915,0.6625,8.0,0.05606237577914769,0.03223346545977593,0.08829584123892362,240.77531285746295,0.24,44.14792061946181,196.38739223800113,4.625,4.625,21,0.3,-5.0,,,6.843124116145173,6.433877882073477,5.322529048053981,0.02809182726365093,0.3,0.0,0.0,5.0,1008.5911196618089,446.2891939209461,0.18870778807808833,0.9948710168833076,0.4732790085477964
37,1.9955942893651695,0.0,119.7083439005107,119.7083439005107,624.7756428296784,119.7083439005107,0.655653323655127,119.05269057685558,126.29617695589064,55.99526572362449,182.29144267951511,0.6625,8.0,0.054596708617748256,0.034525555608675325,0.08912226422642357,244.36056104972874,0.24,44.561132113211784,199.55942893651695,4.75,4.75,21,0.3,-5.0,,,6.831399771740595,6.415101387621355,5.402555712910097,0.030552138864416625,0.3,0.0,0.0,5.0,1011.8176838524021,447.40969138273806,0.19160212993953843,0.9945229104146656,0.4677640998037866
38,2.025473963400431,0.0,121.4674539068489,121.4674539068489,624.7756428296784,121.4674539068489,0.7159398071945526,120.75151409965436,126.67386536692972,56.05288634559024,182.72675171251993,0.6625,8.0,0.05313054835527152,0.036943172246766826,0.09007372060203833,247.82425664106228,0.24,45.03686030101917,202.5473963400431,4.875,4.875,21,0.3,-5.0,,,6.8196634639397065,6.395262535285776,5.4804384167758124,0.03347533269586952,0.3,0.0,0.0,5.0,1014.661588058691,447.3459379783151,0.19441771666499238,0.9941059124550056,0.4614642403600238
39,2.053443654297159,0.0,123.18040946791055,123.18040946791055,624.7756428296784,123.18040946791055,0.7879350579241533,122.39247440998636,127.0018367266205,55.94040358974823,182.94224031636872,0.6625,8.0,0.051661538710644765,0.03950357890366693,0.0911651176143117,251.16692423687175,0.24,45.58255880715585,205.34436542971588,5.0,5.0,21,0.3,-5.0,,,6.807894580594573,6.374208712196705,5.556316653226072,0.0369805296367061,0.3,0.0,0.0,5.0,1017.0945159020821,445.8143831369223,0.19715942975947776,0.9936034060827712,0.45413393112904965
40,2.079400122317894,0.0,124.85040264873548,124.85040264873548,624.7756428296784,124.85040264873548,0.8747063603233111,123.97569628841217,127.27631494047306,55.61556112086416,182.89187606133723,0.6625,8.0,0.05018681511575599,0.04222847051913324,0.09241528563488924,254.38765504923407,0.24,46.20764281744462,207.94001223178944,5.125,5.125,21,0.3,-5.0,,,6.796068150677026,6.351746897392523,5.630336702126839,0.04122222233870407,0.3,0.0,0.0,5.0,1019.0845025633403,442.44197425949676,0.19983237836109313,0.9929939644425153,0.44545760318721284
41,2.103194703534048,0.0,126.48079020195195,126.48079020195195,624.7756428296784,126.48079020195195,0.9802337278669103,125.50055647408502,127.49299166744768,55.023305110486426,182.51629677793412,0.6625,8.0,0.04870291771675605,0.045145495950605526,0.09384841366736157,257.4836771870856,0.24,46.924206833680785,210.31947035340482,5.25,5.25,21,0.3,-5.0,,,6.784154071531413,6.327629699702916,5.70265278296872,0.04640082313805707,0.3,0.0,0.0,5.0,1020.5947573193255,436.745191881687,0.2024419352027015,0.9922499398817655,0.43503290122263377
42,2.124619356279624,0.0,128.0751239259636,128.0751239259636,624.7756428296784,128.0751239259636,1.1096675847061375,126.96545634125746,127.6468533752364,54.09352401416677,181.74037738940316,0.6625,8.0,0.047205680961396844,0.048290313119953875,0.0954959940813507,260.44993266863776,0.24,47.74799704067535,212.4619356279624,5.375,5.375,21,0.3,-5.0,,,6.772116122245699,6.301536668210955,5.773428608163821,0.05277493193982181,0.3,0.0,0.0,5.0,1021.5820871855843,428.1154271552971,0.20499378520247222,0.9913358070584605,0.42235777218873993
43,2.1433905353861427,0.0,129.63719143482507,129.63719143482507,624.7756428296784,129.63719143482507,1.2696077132119266,128.36758372161313,127.73194923186605,52.739726877114684,180.47167610898077,0.6625,8.0,0.04569009156149095,0.051709297049579855,0.09739938861107081,263.2787478441497,0.24,48.6996943055354,214.33905353861428,5.5,5.5,21,0.3,-5.0,,,6.7599106870454015,6.273049675794341,5.842839465582218,0.06067362791975713,0.3,0.0,0.0,5.0,1021.9947762743333,415.75309024900633,0.20749399071910646,0.9902064546511699,0.40682558988968465
44,2.159130958271157,0.0,131.17107077011056,131.17107077011056,624.7756428296784,131.17107077011056,1.4683380428229678,129.7027327272876,127.74107757440333,50.85823724760976,178.59931482201307,0.6625,8.0,0.044150103345976646,0.055462959444110296,0.09961306279008693,265.95962722215916,0.24,49.806531395043464,215.91309582711568,5.625,5.625,21,0.3,-5.0,,,6.74748508168844,6.241622534068059,5.911075007524268,0.07050457719379816,0.3,0.0,0.0,5.0,1021.7697113690874,398.5729670843909,0.20994907896220502,0.9888059308031696,0.38772449556917565
45,2.171383307040173,0.0,132.6812036030338,132.6812036030338,624.7756428296784,132.6812036030338,1.715876218228336,130.96532738480545,127.66535874197616,48.35869182498046,176.02405056695656,0.6625,8.0,0.04257839272390043,0.059629746208739634,0.10220813893264007,268.4824001703373,0.24,51.104069466320034,217.13833070401728,5.75,5.75,21,0.3,-5.0,,,6.734775330203114,6.206553535572934,5.9783429932345795,0.08274966982717331,0.3,0.0,0.0,5.0,1020.828449527522,376.12359103386166,0.21236615915771917,0.98706767671959,0.3644728153783097
46,2.1796083594036655,0.0,134.1724937131317,134.1724937131317,624.7756428296784,134.1724937131317,2.023601145651037,132.14889256748063,127.4936472628163,45.17471673447146,172.66836399728777,0.6625,8.0,0.04096603133055361,0.06431001269683223,0.10527604402738583,270.83885795405945,0.24,52.63802201369291,217.96083594036654,5.875,5.875,21,0.3,-5.0,,,6.7217031708258,6.166951825649753,6.044874335473245,0.09793579587451591,0.3,0.0,0.0,5.0,1019.0717819704836,348.0890506012536,0.21475308017042652,0.9849179135778929,0.3366913402612724
47,2.183232798900411,0.0,135.65044031941946,135.65044031941946,624.7756428296784,135.65044031941946,2.4031661581310666,133.24727416128837,127.21171406357627,41.31058818109399,168.52230224467024,0.6625,8.0,0.039302041600201065,0.06962894521735113,0.10893098681755221,273.0287732988172,0.24,54.465493408776105,218.3232798900411,6.0,6.0,21,0.3,-5.0,,,6.708171965451584,6.1217208878783484,6.110929956748577,0.11656806283328049,0.3,0.0,0.0,5.0,1016.3721334766634,314.877807510512,0.21711864391038602,0.9822841256359192,0.3045370739956238
48,2.1817154390046785,0.0,137.12132020779052,137.12132020779052,624.7756428296784,137.12132020779052,2.8645181364880306,134.25680207130247,126.801095103628,36.886918549125056,163.68801365275306,0.6625,8.0,0.03757278431304955,0.07573775615402567,0.11331054046707523,275.0668141340055,0.24,56.655270233537614,218.17154390046787,6.125,6.125,21,0.3,-5.0,,,6.694061024572437,6.06955554190231,6.176810196594082,0.139023774329115,0.3,0.0,0.0,5.0,1012.5628037944705,277.9559551342007,0.21947289684142102,0.9791096079577762,0.2690093596913118
